collision_year_x,vehicle_type,towing_and_articulation,vehicle_manoeuvre_historic,vehicle_manoeuvre,vehicle_direction_from,vehicle_direction_to,vehicle_location_restricted_lane,junction_location,skidding_and_overturning,hit_object_in_carriageway,vehicle_leaving_carriageway,hit_object_off_carriageway,first_point_of_impact,vehicle_left_hand_drive,journey_purpose_of_driver_historic,journey_purpose_of_driver,sex_of_driver,age_of_driver,age_band_of_driver,engine_capacity_cc,propulsion_code,age_of_vehicle,driver_imd_decile,escooter_flag,driver_distance_banding,collision_year_y,police_force,number_of_vehicles,number_of_casualties,day_of_week,local_authority_district,first_road_class,first_road_number,road_type,speed_limit,junction_detail_historic,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing_human_control_historic,pedestrian_crossing_physical_facilities_historic,pedestrian_crossing,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards_historic,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,trunk_road_flag,collision_injury_based,high_risk,hour,month
2024,9,0,-1,19,3,7,0,2,0,0,7,11,1,1,-1,6,2,17,4,2000,2,14,1,0,3,2024,6,2,3,5,-1,6,0,6,30,-1,16,4,6,0,-1,-1,0,4,1,1,-1,-1,0,1,1,2,1,1,23,4
2024,9,0,-1,19,7,3,0,0,0,0,0,0,1,1,-1,6,1,23,5,2993,2,11,9,0,4,2024,14,3,1,5,-1,3,57,6,40,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,2,1,2,1,0,16,10
2024,9,0,-1,19,3,6,0,0,1,0,7,0,1,1,-1,2,1,21,5,1995,2,19,1,0,1,2024,99,1,2,7,-1,3,77,6,60,-1,0,-1,6,0,-1,-1,0,6,5,5,-1,-1,0,2,1,-1,1,1,7,11
2024,19,0,-1,9,7,4,0,6,0,0,7,0,3,1,-1,1,1,20,4,2200,2,2,10,0,1,2024,99,2,1,2,-1,3,723,6,60,-1,13,4,4,60,-1,-1,0,6,2,2,-1,-1,0,2,1,-1,1,0,6,12
2024,19,0,-1,7,7,3,0,0,0,0,0,0,1,1,-1,1,2,25,5,2200,2,3,-1,0,-1,2024,10,2,1,7,-1,6,0,6,60,-1,0,-1,6,0,-1,-1,0,1,1,2,-1,-1,15,2,1,2,1,0,15,11
2024,19,0,18,19,4,8,0,1,0,0,0,0,3,1,2,2,1,23,5,2200,2,2,9,0,4,2024,5,2,1,4,-1,4,5175,6,30,6,16,4,6,0,0,0,0,1,1,1,0,0,0,1,1,2,0,0,9,7
2024,3,0,-1,19,8,4,0,1,0,0,0,0,1,1,-1,6,1,24,5,124,1,13,-1,0,-1,2024,21,2,1,6,-1,3,5007,6,30,-1,19,4,6,0,-1,-1,0,4,1,2,-1,-1,0,1,1,2,1,0,18,11
2024,3,0,-1,19,5,1,0,0,2,0,7,0,3,1,-1,2,1,20,4,125,1,9,7,0,1,2024,40,2,1,4,-1,6,0,6,40,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,2,1,2,1,1,17,6
2024,9,0,-1,19,8,4,0,0,0,0,7,7,1,1,-1,9,2,23,5,2268,2,7,4,0,5,2024,99,1,2,6,-1,3,887,6,40,-1,0,-1,6,0,-1,-1,0,1,1,2,-1,-1,0,2,1,-1,1,0,8,6
2024,9,0,-1,9,6,3,0,6,0,0,0,0,3,1,-1,6,1,22,5,1998,1,4,1,0,1,2024,20,2,1,4,-1,6,0,6,30,-1,13,4,6,0,-1,-1,0,1,2,2,-1,-1,0,1,2,2,1,0,18,9
2024,9,0,9,9,3,5,0,6,0,0,0,0,3,1,6,6,1,21,5,1190,1,10,7,0,2,2024,54,2,1,6,-1,3,345,6,60,3,13,4,6,0,0,0,0,7,9,1,0,0,0,2,1,2,0,0,20,9
2024,9,0,-1,19,1,5,0,1,0,0,1,11,1,1,-1,1,2,23,5,996,1,12,8,0,4,2024,99,1,2,5,-1,6,0,6,20,-1,13,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,-1,1,0,16,9
2024,9,0,18,19,7,3,0,0,0,0,1,3,1,1,6,6,2,19,4,996,1,13,3,0,2,2024,5,1,1,5,-1,6,0,6,30,0,0,-1,0,-1,0,0,0,4,1,1,0,0,0,1,1,2,0,0,22,7
2024,9,0,18,19,8,4,0,0,0,4,0,0,1,1,6,6,1,25,5,996,1,15,5,0,1,2024,1,3,1,5,-1,6,0,6,20,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,1,2,0,0,17,7
2024,9,0,9,9,3,7,0,8,0,0,0,0,1,1,6,6,2,21,5,996,1,12,5,0,1,2024,7,3,1,2,-1,3,50,6,30,3,13,3,6,0,0,0,0,1,1,1,0,0,0,1,1,2,0,0,9,2
2024,9,0,18,19,7,3,0,1,0,0,0,0,3,1,6,6,2,20,4,996,1,15,6,0,3,2024,12,3,2,4,-1,6,0,6,30,3,13,4,6,0,0,0,0,1,2,2,0,0,0,1,1,2,0,0,14,10
2024,9,0,17,19,8,4,0,7,0,0,7,0,0,1,6,6,2,24,5,996,1,12,7,0,4,2024,7,1,1,1,-1,1,6,3,70,5,0,4,1,56,0,0,0,1,1,2,0,0,0,2,1,1,0,0,10,7
2024,9,0,16,19,5,8,0,0,0,0,2,11,4,1,6,6,1,22,5,996,1,11,6,0,4,2024,43,2,3,3,-1,6,0,6,60,0,0,-1,0,-1,0,0,0,1,2,2,0,0,0,2,1,2,0,0,8,10
2024,9,0,-1,19,3,8,0,8,0,0,0,0,2,1,-1,6,1,20,4,996,1,14,8,0,4,2024,13,2,1,6,-1,6,0,6,30,-1,16,4,6,0,-1,-1,0,7,1,1,-1,-1,0,1,2,2,1,0,21,3
2024,9,0,-1,9,1,3,0,6,0,0,0,0,3,1,-1,6,2,20,4,996,1,14,2,0,1,2024,13,2,2,6,-1,4,6265,6,30,-1,13,4,6,0,-1,-1,0,5,5,2,-1,-1,0,1,1,2,1,0,19,2
2024,9,0,-1,19,1,1,0,0,0,0,0,0,1,1,-1,6,1,20,4,996,1,14,1,0,1,2024,13,1,1,6,-1,6,0,6,30,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,1,15,6
2024,9,0,-1,19,8,5,0,1,0,0,0,0,1,1,-1,9,1,19,4,996,1,13,1,0,1,2024,14,2,1,7,-1,3,61,6,30,-1,13,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,1,10,4
2024,9,0,7,7,5,7,0,4,0,0,0,0,1,1,6,6,1,22,5,996,1,10,3,0,1,2024,7,2,3,6,-1,6,0,1,30,1,0,4,6,0,0,0,0,1,1,2,0,0,0,1,2,2,0,0,17,1
2024,9,0,-1,19,3,7,0,0,5,4,0,0,4,1,-1,9,1,18,4,996,1,14,8,0,1,2024,47,3,1,3,-1,6,0,6,20,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,13,4
2024,9,0,14,14,3,7,0,0,0,4,0,0,1,1,6,6,2,17,4,996,1,15,10,0,1,2024,7,2,2,3,-1,6,0,6,20,0,0,-1,0,-1,0,0,0,4,1,2,0,0,0,2,1,2,0,0,22,4
2024,9,0,16,19,6,8,0,0,0,0,0,0,3,1,6,6,2,24,5,996,1,15,7,0,1,2024,43,2,1,4,-1,6,0,6,30,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,3,2,0,0,6,7
2024,9,0,-1,19,3,6,0,1,0,0,0,0,1,1,-1,2,2,18,4,996,1,10,8,0,1,2024,14,2,2,4,-1,6,0,6,60,-1,13,4,6,0,-1,-1,0,1,1,1,-1,-1,0,2,1,2,1,1,18,2
2024,9,0,-1,9,4,3,0,5,0,0,0,0,2,1,-1,9,2,18,4,996,1,11,7,0,2,2024,10,2,1,6,-1,6,0,6,30,-1,13,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,11,3
2024,9,0,-1,14,7,3,0,1,0,0,0,0,1,1,-1,9,2,23,5,996,1,15,1,0,1,2024,14,2,2,5,-1,6,0,6,30,-1,13,4,6,0,-1,-1,0,4,1,2,-1,-1,0,1,1,2,1,0,18,1
2024,9,0,18,19,4,8,0,8,0,0,0,0,1,1,6,6,2,21,5,996,1,13,6,0,1,2024,52,2,1,7,-1,6,0,6,20,8,18,4,6,0,0,0,0,1,1,1,0,0,0,1,3,2,0,0,12,3
2024,9,0,-1,19,5,1,0,0,1,0,0,0,1,1,-1,1,2,20,4,996,1,12,1,0,1,2024,13,1,1,6,-1,6,0,3,60,-1,0,-1,3,629,-1,-1,0,1,3,4,-1,-1,0,2,1,2,1,0,9,11
2024,9,0,-1,19,1,5,0,4,0,0,0,0,1,1,-1,2,2,23,5,996,1,10,4,0,1,2024,42,2,1,7,-1,4,1015,1,30,-1,-1,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,3,2,1,0,13,11
2024,9,0,-1,19,5,1,0,0,0,0,1,0,1,1,-1,6,1,19,4,996,1,10,5,0,5,2024,50,1,2,7,-1,4,3276,6,60,-1,0,-1,6,0,-1,-1,0,1,1,2,-1,-1,0,2,1,2,1,0,15,11
2024,9,0,-1,19,8,4,0,2,0,0,0,0,3,1,-1,2,1,23,5,996,1,10,8,0,1,2024,63,1,1,4,-1,3,4113,6,20,-1,13,4,6,0,-1,-1,0,7,2,2,-1,-1,0,2,1,-1,1,1,21,12
2024,3,0,-1,14,5,1,0,0,5,0,0,0,0,1,-1,6,2,23,5,124,1,19,4,0,1,2024,11,2,1,3,-1,3,6076,6,60,-1,0,-1,-1,-1,-1,-1,0,1,2,2,-1,-1,0,2,3,2,1,0,16,10
2024,3,0,-1,19,6,2,0,1,0,0,0,0,1,1,-1,2,1,19,4,124,1,8,9,0,1,2024,14,2,1,4,-1,6,0,6,30,-1,19,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,2,2,1,1,7,8
2024,9,0,18,19,5,1,0,0,0,0,7,10,1,1,6,6,2,19,4,998,1,21,5,0,4,2024,52,1,1,1,-1,3,358,6,60,0,0,-1,0,-1,0,0,0,6,5,5,0,0,0,2,1,2,0,0,0,11
2024,9,0,-1,19,1,5,0,0,2,0,0,0,4,1,-1,9,1,20,4,1363,2,19,7,0,1,2024,13,2,5,1,-1,4,6118,6,30,-1,0,-1,6,0,-1,-1,0,1,2,2,-1,-1,0,2,1,2,1,0,11,6
2024,9,0,-1,11,8,6,0,0,0,0,0,0,1,1,-1,6,1,20,4,998,1,18,4,0,1,2024,20,2,1,5,-1,3,4040,6,30,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,1,15,2
2024,9,0,18,19,5,1,0,0,0,11,5,10,3,1,1,1,1,19,4,1490,8,3,1,0,2,2024,6,1,1,1,-1,3,555,3,50,0,0,-1,0,-1,0,0,0,1,2,2,0,2,17,2,1,2,0,0,4,2
2024,9,0,-1,12,5,1,0,8,0,0,0,0,3,1,-1,6,2,17,4,1490,8,1,7,0,2,2024,22,2,1,6,-1,3,464,1,60,-1,-1,2,1,54,-1,-1,0,1,1,1,-1,-1,0,2,1,2,1,0,8,11
2024,9,0,-1,4,3,8,0,0,0,0,0,0,2,1,-1,6,2,21,5,1497,8,10,-1,0,-1,2024,31,2,1,6,-1,3,52,7,40,-1,0,-1,3,6005,-1,-1,0,4,1,1,-1,-1,13,1,1,1,1,0,20,10
2024,9,0,-1,9,5,4,0,8,0,0,0,0,1,1,-1,9,1,22,5,1497,8,7,1,0,1,2024,14,1,1,4,-1,4,6075,6,30,-1,16,2,6,0,-1,-1,0,1,1,2,-1,-1,0,1,1,2,1,0,14,9
2024,9,0,9,9,3,1,0,5,0,0,0,0,4,1,6,6,1,23,5,1329,1,11,1,0,1,2024,44,2,1,1,-1,6,0,6,30,3,13,4,6,0,0,0,0,1,1,1,0,0,0,1,1,2,0,1,19,8
2024,9,0,-1,19,1,7,0,8,0,0,0,0,1,1,-1,6,1,18,4,1329,1,8,9,0,1,2024,40,2,4,4,-1,6,0,6,30,-1,19,4,6,0,-1,-1,0,4,1,1,-1,-1,0,1,1,2,1,0,17,12
2024,9,0,-1,7,5,3,0,0,1,10,0,0,1,1,-1,9,2,21,5,1329,1,9,3,0,1,2024,13,1,1,3,-1,6,0,6,30,-1,0,-1,4,6123,-1,-1,15,4,5,2,-1,-1,0,1,1,2,1,0,17,12
2024,9,0,-1,19,6,2,0,0,0,0,0,0,4,1,-1,2,2,24,5,1329,1,8,3,0,1,2024,13,1,1,2,-1,4,6145,6,30,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,1,15,2
2024,9,0,-1,20,6,2,0,2,1,0,0,0,2,1,-1,9,1,22,5,1296,1,16,3,0,1,2024,20,2,1,7,-1,6,0,6,30,-1,16,4,6,0,-1,-1,13,4,1,1,-1,-1,0,1,3,2,1,0,21,3
2024,9,0,-1,13,6,2,0,8,0,0,0,0,1,1,-1,9,2,20,4,1497,8,10,1,0,1,2024,6,3,8,2,-1,3,58,6,30,-1,13,4,6,0,-1,-1,0,4,1,1,-1,-1,0,1,1,2,1,1,19,12
2024,9,0,-1,19,1,6,0,8,2,0,3,0,1,1,-1,9,1,23,5,1296,1,18,2,0,4,2024,99,1,1,7,-1,3,81,6,60,-1,18,4,6,0,-1,-1,0,6,1,2,-1,-1,0,2,1,-1,1,0,19,6
2024,9,0,18,19,4,8,0,0,0,0,0,0,1,1,6,6,2,25,5,1329,1,8,6,0,4,2024,62,2,1,2,-1,1,4,3,70,0,0,-1,0,-1,0,0,0,6,1,2,0,0,0,2,1,-1,0,0,21,3
2024,9,0,-1,19,7,3,0,1,0,0,0,0,3,1,-1,9,2,20,4,1364,2,13,3,0,1,2024,13,2,1,1,-1,6,0,6,30,-1,16,4,6,0,-1,-1,14,1,1,2,-1,-1,0,1,1,2,1,0,10,9
2024,9,0,-1,19,6,2,0,0,0,0,0,0,2,1,-1,1,1,18,4,1490,8,0,2,0,3,2024,99,3,2,6,-1,1,8,3,70,-1,0,-1,3,720,-1,-1,0,1,1,1,-1,-1,0,2,1,-1,1,0,18,8
2024,9,0,18,19,8,4,0,0,0,0,7,10,1,1,6,6,1,17,4,1296,1,18,9,0,1,2024,55,4,3,2,-1,4,3081,6,60,0,0,-1,0,-1,0,0,0,6,1,1,0,0,0,2,1,2,0,1,20,12
2024,9,0,-1,7,3,5,0,5,0,0,0,0,1,1,-1,6,1,21,5,998,1,16,1,0,1,2024,20,2,1,3,-1,3,4101,6,30,-1,18,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,2,2,1,0,14,5
2024,9,0,-1,19,1,5,0,1,0,0,0,0,1,1,-1,9,1,23,5,1490,8,3,8,0,4,2024,6,3,2,4,-1,3,34,3,30,-1,13,2,4,5095,-1,-1,15,4,2,2,-1,-1,0,1,1,2,1,0,2,1
2024,9,0,-1,19,6,2,9,2,0,0,3,0,1,1,-1,9,1,19,4,1329,1,15,4,0,1,2024,14,1,3,1,-1,4,6410,6,30,-1,13,4,6,0,-1,-1,0,4,1,2,-1,-1,0,1,1,2,1,1,1,2
2024,9,0,18,19,1,5,0,0,0,0,0,0,1,1,6,6,1,18,4,1364,2,18,-1,0,-1,2024,43,2,1,7,-1,4,3031,6,30,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,1,2,0,0,16,8
2024,9,0,-1,19,1,5,0,0,0,0,0,0,1,1,-1,6,1,19,4,1329,1,14,1,0,1,2024,20,1,1,3,-1,3,4040,3,30,-1,0,-1,-1,-1,-1,-1,0,1,2,2,-1,-1,0,1,1,2,1,0,18,9
2024,9,0,17,19,2,1,0,0,0,0,1,4,1,1,6,6,1,22,5,998,1,20,7,0,4,2024,55,1,2,7,-1,4,3081,6,60,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,2,0,0,10,1
2024,9,0,-1,19,5,1,0,0,0,0,0,0,1,1,-1,2,1,18,4,1364,2,11,-1,0,-1,2024,6,2,2,3,-1,1,60,3,70,-1,0,-1,-1,-1,-1,-1,0,4,1,1,-1,-1,0,1,1,1,1,0,18,12
2024,9,0,-1,5,8,4,0,1,0,0,0,0,1,1,-1,6,2,24,5,1299,1,20,4,0,1,2024,40,2,1,3,-1,6,0,6,30,-1,13,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,1,17,9
2024,9,0,-1,19,5,1,0,1,0,0,0,0,1,9,-1,6,2,20,4,1299,1,20,3,0,4,2024,50,2,1,4,-1,3,3083,1,60,-1,19,4,3,3083,-1,-1,0,1,1,1,-1,-1,0,2,3,2,1,0,15,2
2024,9,0,-1,19,6,7,0,1,0,0,0,0,1,1,-1,1,2,24,5,1299,1,24,1,0,2,2024,21,3,1,5,-1,3,527,6,30,-1,13,4,6,0,-1,-1,0,1,2,2,-1,-1,0,1,1,2,1,1,8,12
2024,9,0,-1,7,7,3,0,6,0,0,0,0,1,1,-1,6,2,25,5,1329,1,11,7,0,1,2024,4,2,1,7,-1,6,0,6,30,-1,19,4,4,6447,-1,-1,0,1,1,2,-1,-1,0,1,1,2,1,0,9,10
2024,9,0,7,7,7,2,0,5,0,0,1,11,1,1,6,6,2,21,5,1490,8,0,4,0,1,2024,12,2,1,3,-1,3,64,6,60,8,18,4,6,0,0,0,0,1,1,1,0,0,0,2,2,1,0,0,12,3
2024,9,0,18,19,1,5,0,1,0,0,0,0,1,1,6,6,1,24,5,1329,1,11,2,0,1,2024,1,1,1,4,-1,5,0,6,30,3,13,1,6,0,0,0,0,1,1,1,0,0,0,1,1,2,0,1,12,7
2024,9,0,7,7,2,3,0,6,0,0,0,0,1,1,6,6,1,18,4,1329,1,7,5,0,1,2024,43,2,1,2,-1,6,0,6,30,3,13,4,6,0,0,0,0,4,1,1,0,0,0,1,1,2,0,0,1,6
2024,9,0,-1,3,1,5,0,8,0,0,0,0,3,1,-1,2,1,25,5,1296,1,17,1,0,1,2024,13,2,1,2,-1,6,0,6,20,-1,13,2,6,0,-1,-1,0,1,4,1,-1,-1,0,1,1,2,1,0,11,1
2024,9,0,-1,19,2,6,0,8,0,0,0,0,1,1,-1,1,2,25,5,998,1,18,3,0,1,2024,20,2,1,2,-1,3,4150,1,30,-1,-1,2,3,41,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,1,17,9
2024,9,0,18,19,6,2,0,0,0,0,1,2,3,1,1,1,1,18,4,998,1,24,9,0,2,2024,43,1,1,1,-1,3,4,6,60,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,2,0,0,0,6
2024,9,0,9,9,4,2,0,2,1,0,0,0,1,1,6,6,1,21,5,1329,1,11,1,0,1,2024,62,2,1,3,-1,3,4161,6,20,3,13,4,6,0,0,1,13,4,1,1,0,0,0,1,1,-1,0,0,20,7
2024,9,0,99,99,9,9,99,9,9,99,9,99,2,9,6,6,2,23,5,1496,1,5,4,0,1,2024,1,2,1,3,-1,3,11,1,30,1,0,2,3,12,9,9,99,4,9,2,9,0,0,1,3,2,0,0,20,5
2024,9,0,-1,4,7,3,0,0,0,0,0,0,4,9,-1,6,2,20,4,1299,1,22,7,0,1,2024,99,1,1,6,-1,6,0,6,20,-1,0,-1,4,980,-1,-1,0,1,1,1,-1,-1,0,1,2,-1,1,1,13,5
2024,9,0,-1,19,5,7,0,0,2,0,1,0,1,9,-1,2,1,25,5,1299,1,19,6,0,2,2024,40,1,3,5,-1,6,0,6,60,-1,0,-1,6,0,-1,-1,0,6,7,2,-1,-1,0,2,1,2,1,1,6,12
2024,9,0,-1,19,7,3,0,1,0,0,7,10,1,1,-1,1,1,22,5,998,1,16,2,0,1,2024,20,3,2,6,-1,6,0,6,30,-1,16,4,6,0,-1,-1,0,4,2,2,-1,-1,0,1,1,2,1,0,21,12
2024,9,0,-1,19,7,3,0,1,0,0,0,0,4,1,-1,6,1,19,4,1329,1,12,6,0,1,2024,13,1,1,2,-1,6,0,6,30,-1,13,4,6,0,-1,-1,0,1,1,2,-1,-1,0,1,1,2,1,1,18,3
2024,9,0,18,19,6,2,0,2,0,0,0,0,1,1,6,6,1,22,5,1329,1,11,1,0,1,2024,5,1,1,7,-1,3,5039,6,30,6,16,2,6,0,0,5,15,4,1,1,0,0,0,1,1,2,0,1,20,2
2024,9,0,-1,4,5,1,0,4,0,0,0,0,2,9,-1,6,2,22,5,998,1,14,1,0,1,2024,46,2,1,4,-1,3,2,3,30,-1,-1,4,3,2,-1,-1,0,1,1,1,-1,-1,0,1,3,2,1,0,8,6
2024,9,0,-1,19,5,1,0,0,0,0,0,0,0,1,-1,6,1,20,4,998,1,11,9,0,2,2024,31,2,1,3,-1,3,611,6,30,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,1,2,2,1,0,16,4
2024,9,0,18,19,6,2,0,8,0,0,0,0,3,1,6,6,2,25,5,1497,8,9,4,0,1,2024,43,2,1,6,-1,6,0,6,30,3,13,4,6,0,0,0,0,1,1,1,0,0,0,1,1,2,0,0,12,3
2024,9,9,18,19,5,1,0,1,0,0,0,0,1,9,6,6,1,25,5,1296,1,17,5,0,2,2024,1,2,1,5,-1,3,124,6,30,3,13,4,6,0,9,8,17,1,1,1,0,0,0,1,3,2,0,0,18,5
2024,9,0,-1,19,7,3,0,8,0,0,0,0,1,1,-1,2,2,21,5,1497,8,11,4,0,1,2024,40,2,2,6,-1,3,6,6,30,-1,16,2,6,0,-1,-1,15,1,1,1,-1,-1,0,1,1,2,1,0,8,7
2024,9,0,14,14,6,2,0,2,1,0,1,1,2,1,6,6,1,21,5,1299,1,19,6,0,4,2024,43,2,2,5,-1,3,4,6,30,6,16,2,3,329,0,5,15,4,1,2,0,0,0,1,1,2,0,0,1,10
2024,9,0,-1,19,6,1,0,3,0,0,0,0,1,9,-1,9,1,21,5,998,1,15,1,0,1,2024,20,3,2,4,-1,3,47,1,40,-1,-1,4,4,4137,-1,-1,14,1,1,1,-1,-1,0,1,1,2,1,0,18,9
2024,9,0,-1,7,3,5,0,0,0,0,0,0,4,1,-1,2,1,25,5,1299,1,19,5,0,1,2024,20,2,1,6,-1,3,4040,6,30,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,1,2,2,1,0,20,5
2024,9,0,-1,9,7,3,0,8,0,0,0,0,1,1,-1,9,1,23,5,1296,1,16,2,0,1,2024,13,1,1,3,-1,6,0,6,30,-1,19,2,3,647,-1,-1,13,4,2,2,-1,-1,0,1,1,2,1,1,21,5
2024,9,0,4,4,1,5,0,0,0,0,0,0,1,1,6,6,2,20,4,1496,1,5,3,0,4,2024,62,3,1,2,-1,1,4,3,50,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,-1,0,0,17,6
2024,9,0,-1,9,7,5,0,5,0,0,0,0,1,1,-1,6,2,23,5,1490,8,0,2,0,1,2024,20,1,1,6,-1,4,4126,6,30,-1,16,2,3,4040,-1,-1,15,4,2,2,-1,-1,0,1,1,2,1,1,20,12
2024,9,0,-1,8,7,3,0,1,0,0,0,0,2,1,-1,7,2,24,5,1497,8,10,1,0,1,2024,20,2,2,3,-1,3,428,3,40,-1,-1,4,3,428,-1,-1,0,1,1,1,-1,-1,0,1,2,2,1,0,9,10
2024,9,0,-1,19,-1,-1,0,0,0,0,0,0,1,9,-1,6,2,21,5,1364,2,16,1,0,1,2024,4,2,1,6,-1,3,6077,6,30,-1,0,-1,6,0,-1,-1,12,7,1,1,-1,-1,0,1,1,2,1,0,22,11
2024,9,0,18,19,4,8,0,1,0,0,0,0,1,1,6,6,2,18,4,1490,8,3,3,0,2,2024,54,2,3,1,-1,3,4198,3,40,3,13,2,6,0,0,5,15,4,1,1,0,0,0,1,1,2,0,0,17,1
2024,9,0,-1,4,5,1,0,1,0,0,0,0,1,1,-1,6,2,19,4,998,1,22,2,0,3,2024,99,2,1,7,-1,6,0,6,30,-1,16,4,6,0,-1,-1,0,1,5,2,-1,-1,0,1,1,-1,1,1,9,12
2024,9,0,-1,19,6,2,0,0,2,0,7,11,1,1,-1,9,2,19,4,998,1,18,4,0,1,2024,3,1,1,1,-1,6,0,6,60,-1,0,-1,6,0,-1,-1,0,6,1,2,-1,-1,0,2,1,2,1,1,22,9
2024,9,0,7,7,3,4,0,3,0,0,0,0,1,1,6,6,2,24,5,1497,8,10,6,0,1,2024,1,3,1,3,-1,6,0,1,20,2,0,4,6,0,0,0,0,1,1,1,0,0,0,1,1,2,0,0,16,7
2024,9,0,18,19,7,3,0,6,0,0,3,11,1,1,6,6,2,18,4,1299,1,20,6,0,2,2024,54,2,3,1,-1,6,0,6,60,6,16,4,6,0,0,0,0,1,1,1,3,0,12,2,1,2,0,0,8,9
2024,9,0,-1,15,2,6,0,0,0,0,0,0,1,1,-1,9,1,19,4,1296,1,17,1,0,1,2024,20,3,4,5,-1,4,4144,6,30,-1,0,-1,-1,-1,-1,-1,0,4,1,1,-1,-1,0,1,1,2,1,1,18,10
2024,9,0,9,9,2,8,0,1,0,0,0,0,1,1,6,6,2,24,5,1329,1,13,3,0,4,2024,44,3,1,2,-1,3,3054,6,60,6,16,4,6,0,0,0,0,1,1,1,0,0,0,2,1,2,0,0,16,4
2024,9,0,18,19,3,7,0,8,0,0,0,0,2,1,6,6,2,19,4,1490,8,0,5,0,3,2024,52,2,1,5,-1,3,38,3,40,6,16,2,3,358,0,0,0,1,1,1,0,0,0,1,3,2,0,0,10,8
2024,9,0,99,99,9,9,99,9,9,99,9,99,2,9,2,2,1,24,5,1490,8,1,9,0,1,2024,1,2,2,5,-1,4,160,6,20,6,16,2,3,503,9,1,13,1,1,1,0,0,0,1,3,2,0,0,11,5
2024,9,0,-1,7,3,6,0,4,0,0,0,0,3,1,-1,2,2,21,5,1490,8,2,10,0,1,2024,17,2,2,6,-1,3,1027,1,40,-1,-1,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,18,6
2024,9,0,-1,19,2,6,0,1,0,0,0,0,1,1,-1,6,1,22,5,998,1,17,1,0,1,2024,6,3,3,7,-1,3,58,6,30,-1,19,4,6,0,-1,-1,17,1,1,1,-1,-1,0,1,1,2,1,0,18,10
2024,9,0,-1,5,1,5,0,8,0,0,0,0,1,1,-1,6,1,25,5,1299,1,19,3,0,1,2024,20,2,1,7,-1,6,0,6,30,-1,16,2,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,18,5
2024,9,0,-1,19,1,5,0,8,0,0,0,0,1,2,-1,9,1,18,4,998,1,19,7,0,1,2024,63,2,1,7,-1,3,4138,3,40,-1,13,2,6,0,-1,-1,15,4,2,2,-1,-1,0,1,1,-1,1,1,22,5
2024,9,0,-1,3,2,6,0,0,0,0,0,0,2,1,-1,1,2,25,5,1329,1,10,1,0,3,2024,20,2,1,2,-1,1,6,3,60,-1,0,-1,-1,-1,-1,-1,0,4,1,1,-1,-1,0,1,3,1,1,0,6,12
2024,9,0,-1,3,6,2,0,0,1,0,0,0,1,1,-1,6,1,24,5,1296,1,16,-1,0,-1,2024,3,2,5,5,-1,6,0,6,30,-1,0,-1,6,0,-1,-1,0,7,1,2,-1,-1,0,2,1,2,1,0,19,11
2024,9,0,1,1,5,1,0,0,0,0,0,0,2,1,6,6,2,23,5,1490,8,2,-1,0,-1,2024,1,1,1,4,-1,6,0,6,30,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,1,2,0,0,19,7
2024,9,0,11,11,1,5,0,0,1,0,0,7,1,1,6,6,1,20,4,1490,8,3,1,0,4,2024,7,3,6,7,-1,1,6,3,70,0,0,-1,0,-1,0,0,0,6,2,2,0,0,0,2,1,1,0,1,20,3
2024,9,0,-1,19,6,2,0,8,0,0,0,0,1,1,-1,6,1,21,5,998,1,14,2,0,1,2024,20,2,2,4,-1,4,4100,6,30,-1,13,2,6,0,-1,-1,0,1,2,2,-1,-1,0,1,1,2,1,0,14,10
